23	1948	6	21	12	37.5	237.5	300.09	-295.05	54.78	22.9	-1.4	-10.7
23	1948	6	21	18	37.5	237.5	315.36	-311.82	47.12	23.3	-2.6	-9.9
23	1948	6	22	0	37.5	237.5	284.06	-271.05	84.98	21	0.8	-8.4
23	1948	6	22	6	37.5	237.5	292.39	-284.93	65.64	19.3	-0.3	-11.1
24	1948	6	26	12	52.5	232.5	307.88	0.92	307.88	28.4	7.9	1.4
24	1948	6	26	18	52.5	232.5	272.64	-56.2	266.79	25.2	5.5	-0.4
24	1948	6	27	0	52.5	232.5	376.41	-22.71	375.72	25.7	8.8	0.5
24	1948	6	27	6	52.5	232.5	273.39	5.33	273.34	25.8	5	0
24	1948	6	27	12	52.5	232.5	342.29	25.91	341.31	29.1	6.6	0.7
24	1948	6	27	18	52.5	232.5	311.61	44.51	308.42	25.8	6.8	1.4
24	1948	6	28	0	50	235	321.35	-23.32	320.51	27.4	4.9	-0.6
24	1948	6	28	6	50	235	257.89	-76.4	246.31	20.7	5.7	-3
25	1948	7	21	18	52.5	232.5	290.16	232.03	174.24	21.9	1.5	6.3
25	1948	7	22	0	52.5	232.5	440	366.8	243.01	28.3	2.9	7.4
25	1948	7	22	6	50	235	350.98	295.58	189.25	23.3	3.3	6.1
25	1948	7	22	12	50	235	316.47	228.18	219.28	24.2	4.9	2.4
25	1948	7	22	18	47.5	237.5	310.75	236.64	201.41	28.2	3.6	1.9
25	1948	7	23	0	47.5	237.5	305.1	158.04	260.98	24.7	6.2	1.2
26	1948	7	25	18	52.5	232.5	252.1	204.28	147.74	21.5	3.8	8.3
26	1948	7	26	0	52.5	232.5	279.98	217.57	176.22	21.2	4	7.1
26	1948	7	26	6	52.5	232.5	277.14	271.24	56.91	21	1.1	9.9
26	1948	7	26	12	50	235	314.41	256.78	181.43	22.9	4	6.9
26	1948	7	26	18	50	235	403.73	360.56	181.64	23	4.6	9.7
26	1948	7	27	0	47.5	237.5	322.31	214.38	240.68	25.9	5.8	5.6
26	1948	7	28	0	52.5	232.5	323.95	-200.68	254.3	22.7	9.1	-5.3
26	1948	7	28	6	52.5	232.5	306.77	-236.22	195.72	23.8	5.3	-7.7
26	1948	7	28	12	50	235	322.07	-290.66	138.73	22.9	4.5	-7.3
26	1948	7	28	18	55	230	371.36	-25.06	370.52	25.1	9.6	1.9
26	1948	7	29	0	52.5	232.5	365.05	-163.98	326.15	25.3	8.5	-3.2
26	1948	7	29	6	57.5	225	309.2	19.72	308.57	22.8	7.1	1.9
26	1948	7	29	12	57.5	225	369	119.79	349.02	27.2	8.1	4.9
26	1948	7	29	18	57.5	225	419.81	142.38	394.93	27.9	11	5.9
26	1948	7	30	0	57.5	225	411.98	146.48	385.06	23.3	14.9	6.6
26	1948	7	30	6	55	230	315.53	-77.03	305.99	24.3	9.4	-2.3
26	1948	7	30	12	55	230	274.7	-50.69	269.98	24.3	7.8	-0.8
26	1948	7	30	18	57.5	225	302.8	134.49	271.29	29.2	6	6.1
26	1948	7	31	0	57.5	225	468.85	309.45	352.22	32.6	7.6	10.8
26	1948	7	31	6	57.5	225	341.15	233.36	248.86	28.1	6.6	8.9
26	1948	7	31	12	57.5	225	408.06	278.38	298.36	30.3	8.8	9.2
26	1948	7	31	18	57.5	225	328.79	243.27	221.18	28.7	6.2	6.5
26	1948	8	1	0	57.5	225	415.68	345.22	231.55	29.7	6.5	9
26	1948	8	1	6	57.5	225	276.88	263.59	84.76	27.9	2.4	6.2
27	1948	8	17	12	57.5	225	371.5	216.9	301.61	33.9	6.7	4.7
27	1948	8	17	18	57.5	225	355.83	88.43	344.66	28.1	7.8	1.2
27	1948	8	18	0	55	230	283.1	-10.08	282.92	26.5	6.3	-0.9
28	1948	8	23	0	57.5	225	405.45	31.18	404.25	30.2	10.1	3.5
28	1948	8	23	6	57.5	225	616.97	115.39	606.08	32.9	14.5	6.6
28	1948	8	23	12	57.5	225	581.47	-22.55	581.03	29	14.6	0.9
28	1948	8	23	18	55	230	670.64	53.05	668.54	27.3	17	3.7
28	1948	8	24	0	52.5	232.5	653.47	5.26	653.45	33	13.7	4.5
28	1948	8	24	6	52.5	232.5	565.43	-104.52	555.68	28	12.8	0.3
28	1948	8	24	12	52.5	232.5	621.99	-44.71	620.38	32.8	10.9	2.2
28	1948	8	24	18	52.5	232.5	609.09	94.21	601.76	31.4	10.9	4.2
28	1948	8	25	0	50	235	639.85	45.34	638.24	31.3	15.7	2.8
28	1948	8	25	6	50	235	393.13	30.37	391.95	20.2	15.7	1.3
28	1948	8	25	12	50	235	357.5	22.08	356.81	23.7	10.1	1.8
28	1948	8	25	18	50	235	364.51	49.46	361.13	21.9	9	1.5
28	1948	8	26	0	50	235	439.94	106.45	426.86	25.7	6.8	2.8
28	1948	8	26	6	50	235	385.6	144.56	357.48	24.8	6.3	2.8
28	1948	8	26	12	47.5	237.5	350.07	187.33	295.73	30.2	5.3	2.7
28	1948	8	26	18	47.5	237.5	428.19	282.42	321.84	32	6.2	5.1
28	1948	8	27	0	47.5	237.5	434.59	182.42	394.44	31	8.9	3.5
29	1948	8	28	12	50	235	251.46	183.17	172.28	19.9	2.7	7.5
29	1948	8	28	18	50	235	328.24	303.35	125.38	23.7	0.9	10
29	1948	8	29	0	50	235	457.75	435.42	141.24	27.1	1.1	12.3
29	1948	8	29	6	50	235	501.06	495.06	77.33	26.1	1	15
29	1948	8	29	12	50	235	551.47	522.39	176.72	27.3	4.3	13.9
29	1948	8	29	18	50	235	426	416.68	88.63	22.2	2.4	12
29	1948	8	30	0	47.5	237.5	411.05	355.14	206.98	27.5	4.9	7.9
29	1948	8	30	6	50	235	276.03	220.47	166.09	18.2	7.9	8.3
29	1948	8	30	18	50	235	285.21	194.12	208.96	18.3	8	9.2
29	1948	8	31	0	52.5	232.5	397.56	288.01	274.05	21.2	7.6	12.2
29	1948	8	31	6	52.5	232.5	425.53	349.77	242.35	23.8	6	13.6
29	1948	8	31	12	52.5	232.5	466.88	367.23	288.3	25.1	7.5	13.4
29	1948	8	31	18	52.5	232.5	449.52	366.5	260.28	22.3	6.9	13.2
29	1948	9	1	0	50	235	477.88	322.49	352.66	27.2	6.1	9.5
29	1948	9	1	6	50	235	307.56	239.95	192.39	22	3.4	8.7
29	1948	9	1	12	50	235	302.84	258.21	158.24	25.7	1	6.9
29	1948	9	1	18	50	235	297.18	276.25	109.55	27.6	0.2	7
29	1948	9	2	0	52.5	232.5	449.29	419.55	160.74	25	1.9	13.1
29	1948	9	2	6	52.5	232.5	665.41	643.97	167.56	26.9	3	19.7
29	1948	9	2	12	52.5	232.5	719.32	679.39	236.34	27.7	5.5	20.7
29	1948	9	2	18	50	235	583.71	520.71	263.78	27.6	6	12.5
29	1948	9	3	0	47.5	237.5	558.24	391.75	397.69	32.4	8	8.7
29	1948	9	3	6	45	237.5	393.48	146.42	365.22	26.4	8.7	1.9
