4106	2015	10	5	6	25	252.5	293.55	244	163.19	31.5	3.7	6.5
4173	2016	10	28	18	32.5	242.5	327.08	217.24	244.52	31.5	4.4	3
4189	2017	1	7	18	35	240	563.78	245.2	507.67	31.5	11.1	8.1
4192	2017	2	10	18	35	240	510.07	272.37	431.26	31.5	7.1	1.7
4233	2017	11	7	18	32.5	242.5	269.93	116.25	243.61	31.5	5	1.6
3393	2004	10	14	12	52.5	232.5	530.46	-115.59	517.71	31.6	10.9	-5.1
3441	2005	6	9	0	37.5	237.5	339.6	-30.93	338.19	31.6	7.6	-0.8
3522	2006	9	27	6	57.5	225	628.79	609.81	153.31	31.6	4.6	18.6
3580	2007	8	6	0	57.5	225	451.54	-278.22	355.64	31.6	8.1	-4.6
3653	2008	8	28	18	47.5	237.5	327.05	-46.25	323.76	31.6	7	-0.5
3774	2010	9	17	0	45	237.5	395.73	274.07	285.46	31.6	4.4	4.9
3788	2010	12	19	6	35	240	586.29	258.43	526.26	31.6	10	7.8
3788	2010	12	19	18	35	240	806.71	421.27	687.98	31.6	13.8	10.8
3857	2011	12	30	18	37.5	237.5	530.4	34.83	529.25	31.6	12.8	-2.4
3877	2012	4	25	18	32.5	242.5	369.63	344.54	133.87	31.6	0.9	1.9
4061	2015	1	24	6	47.5	237.5	513.61	42.35	511.86	31.6	14.5	3.7
4185	2016	12	21	18	30	245	404.93	398.86	69.85	31.6	0.8	10.2
3321	2003	9	5	0	52.5	232.5	478.13	419.55	229.31	31.7	0.8	9.5
3332	2003	10	17	0	47.5	237.5	891.84	603.54	656.6	31.7	14	19.6
3375	2004	7	18	6	45	237.5	292.44	281.52	79.17	31.7	3.3	0.4
3396	2004	10	20	18	32.5	242.5	597.77	398.45	445.61	31.7	10.6	8.9
3398	2004	10	26	0	22.5	255	355.46	329.76	132.7	31.7	2.6	4.4
3419	2005	1	3	12	27.5	247.5	462.68	429.39	172.34	31.7	3.7	14.3
